13553.00,46.80,-1.16,-90.00
13564.00,46.80,-1.25,-90.00
13586.00,46.80,-1.42,-90.00
13598.00,46.80,-1.51,-90.00
13620.00,46.80,-1.70,-90.00
13631.00,46.80,-1.79,-90.00
13652.00,46.80,-1.97,-90.00
13666.00,46.80,-2.05,-90.00
13677.00,46.80,-2.15,-90.00
13701.00,46.80,-2.33,-90.00
13711.00,46.80,-2.42,-90.00
13733.00,46.80,-2.60,-90.00
13745.00,46.80,-2.70,-90.00
13756.00,46.80,-2.79,-90.00
13778.00,46.80,-2.97,-90.00
13789.00,46.80,-3.06,-90.00
13812.00,46.80,-3.24,-90.00
13823.00,46.80,-3.33,-90.00
13845.00,46.80,-3.52,-90.00
13857.00,46.80,-3.60,-90.00
13869.00,46.80,-3.70,-90.00
13889.00,46.80,-3.88,-90.00
13902.00,46.80,-3.96,-90.00
13923.00,46.80,-4.14,-90.00
13934.00,46.80,-4.23,-90.00
13956.00,46.80,-4.41,-90.00
13966.00,46.80,-4.49,-90.00
13989.00,46.80,-4.67,-90.00
13999.00,46.80,-4.76,-90.00
14021.00,46.80,-4.94,-90.00
14032.00,46.80,-5.03,-90.00
14052.00,46.80,-5.21,-90.00
14065.00,46.80,-5.30,-90.00
14077.00,46.80,-5.39,-90.00
14099.00,46.80,-5.57,-90.00
14109.00,46.80,-5.66,-90.00
14133.00,46.80,-5.84,-90.00
14143.00,46.80,-5.93,-90.00
14164.00,46.80,-6.11,-90.00
14176.00,46.80,-6.20,-90.00
14189.00,46.80,-6.29,-90.00
14209.00,46.80,-6.47,-90.00
14221.00,46.80,-6.56,-90.00
14243.00,46.80,-6.75,-90.00
14254.00,46.80,-6.83,-90.00
14277.00,46.80,-7.02,-90.00
14289.00,46.80,-7.11,-90.00
14301.00,46.80,-7.20,-90.00
14320.00,46.80,-7.38,-90.00
14341.00,46.80,-7.54,-90.00
14353.00,46.80,-7.63,-90.00
14364.00,46.80,-7.72,-90.00
14386.00,46.80,-7.90,-90.00
14397.00,46.80,-8.00,-90.00
14419.00,46.80,-8.17,-90.00
14430.00,46.80,-8.26,-90.00
14452.00,46.80,-8.44,-90.00
14463.00,46.80,-8.53,-90.00
14483.00,46.80,-8.71,-90.00
14497.00,46.80,-8.80,-90.00
14508.00,46.80,-8.90,-90.00
14529.00,46.80,-9.08,-90.00
14541.00,46.80,-9.16,-90.00
14562.00,46.80,-9.35,-90.00
14574.00,46.80,-9.43,-90.00
14594.00,46.80,-9.61,-90.00
14606.00,46.80,-9.70,-90.00
14628.00,46.80,-9.88,-90.00
14639.00,46.80,-9.97,-90.00
14660.00,46.80,-10.15,-90.00
14672.00,46.80,-10.24,-90.00
14686.00,46.80,-10.42,-90.00
14705.00,46.80,-10.51,-90.00
14717.00,46.80,-10.59,-90.00
14737.00,46.80,-10.77,-90.00
14749.00,46.80,-10.86,-90.00
14770.00,46.80,-11.04,-90.00
